file_names, EMPH,PRMD,SPAU,CONT,JJ,VBD,THATD,DEMO,PUBV,OSUB,PEAS,TSUB,SMP,THAC,CONC,COND,DEMP,THVC,CONJ,SUAV,PRIV,GER,WZPRES,WHCL,NN,WZPAST,PASTP,PIRE,ANDC,CAUS,TO,SERE,SYNE,RB,FPP1,AMP,PRESP,PIT,NEMD,TPP3,WHSUB,WHOBJ,STPR,BEMA,TIME,XX0,DWNT,POMD,PLACE,EX,PASS,INPR,SPIN,TOBJ,HDG,BYPA,PIN,PHC,VPRT,DPAR,WHQU,SPP2,NOMZ,PROD,PRED, TTR, AWL
legal-presentationS2A-063_MAT.txt, 25, 17, 3, 62, 57, 134, 25, 41, 43, 1, 10, 1, 0, 2, 2, 5, 22, 15, 1, 19, 68, 6, 18, 3, 477, 0, 0, 0, 18, 4, 39, 0, 8, 85, 95, 7, 2, 15, 0, 80, 4, 0, 9, 32, 11, 25, 2, 5, 10, 23, 10, 6, 2, 7, 7, 1, 162, 6, 150, 6, 4, 46, 27, 8, 9, 39.75, 4.26968411127
conversationS1A-062_MAT.txt, 32, 17, 4, 113, 60, 34, 18, 18, 3, 4, 1, 1, 0, 0, 2, 11, 35, 4, 0, 2, 73, 0, 1, 5, 378, 0, 0, 0, 23, 8, 44, 0, 4, 100, 107, 3, 2, 52, 12, 146, 2, 0, 12, 45, 10, 45, 0, 16, 4, 2, 3, 1, 0, 0, 18, 0, 118, 9, 239, 3, 4, 97, 7, 11, 11, 42.25, 3.62638888889
reportageW2C-015_MAT.txt, 8, 20, 8, 19, 108, 121, 30, 14, 62, 5, 14, 4, 1, 0, 1, 7, 9, 9, 2, 15, 38, 12, 7, 2, 559, 7, 0, 4, 0, 1, 48, 0, 1, 41, 25, 3, 6, 20, 4, 86, 6, 1, 2, 32, 25, 21, 5, 6, 6, 3, 35, 0, 0, 4, 0, 4, 186, 15, 98, 0, 1, 2, 58, 2, 15, 53.0, 4.7834702755
comments2015.23395519_MAT.txt, 29, 40, 20, 42, 314, 105, 10, 51, 18, 13, 30, 7, 4, 2, 1, 19, 30, 19, 6, 11, 51, 23, 9, 3, 913, 4, 0, 1, 11, 5, 76, 0, 18, 169, 82, 11, 2, 56, 14, 56, 10, 2, 6, 109, 15, 47, 12, 27, 27, 6, 19, 4, 4, 4, 2, 8, 397, 27, 277, 2, 6, 27, 106, 6, 44, 56.0, 4.65872050596
academicW2A-032_MAT.txt, 1, 12, 12, 0, 175, 48, 3, 25, 3, 4, 2, 1, 0, 0, 0, 6, 10, 0, 14, 10, 36, 16, 7, 1, 622, 15, 1, 5, 24, 2, 24, 3, 5, 39, 3, 2, 2, 4, 5, 7, 1, 0, 1, 19, 2, 7, 2, 11, 2, 1, 88, 0, 0, 1, 0, 4, 283, 27, 103, 0, 0, 0, 127, 0, 11, 53.25, 5.1219407471
demonstrationsS2A-053_MAT.txt, 21, 21, 6, 55, 118, 21, 6, 19, 4, 6, 6, 6, 2, 4, 1, 37, 32, 5, 1, 6, 41, 18, 2, 2, 336, 1, 1, 0, 26, 3, 51, 1, 10, 103, 24, 7, 0, 41, 4, 34, 4, 1, 7, 49, 10, 34, 6, 30, 6, 19, 14, 1, 1, 1, 0, 0, 133, 16, 214, 1, 0, 86, 37, 11, 18, 45.0, 4.16276894294
speechS2A-036_MAT.txt, 21, 29, 5, 107, 105, 41, 16, 20, 22, 2, 8, 0, 0, 2, 1, 26, 17, 2, 10, 5, 48, 7, 9, 5, 373, 1, 0, 2, 22, 8, 58, 0, 3, 73, 47, 7, 0, 40, 3, 83, 2, 0, 14, 64, 12, 31, 2, 5, 5, 5, 7, 1, 1, 1, 2, 2, 173, 7, 211, 5, 2, 102, 39, 11, 24, 50.0, 3.95929443691
conversationS1A-046_MAT.txt, 30, 31, 6, 105, 48, 29, 41, 28, 10, 0, 4, 0, 1, 0, 0, 31, 24, 6, 2, 11, 122, 15, 6, 5, 333, 1, 0, 1, 7, 5, 63, 1, 2, 108, 160, 2, 3, 48, 10, 27, 0, 0, 5, 54, 7, 32, 3, 15, 9, 6, 13, 3, 0, 3, 15, 0, 123, 3, 245, 11, 2, 71, 7, 10, 14, 41.25, 3.61080074488
academicW2A-038_MAT.txt, 4, 0, 8, 6, 212, 21, 6, 28, 7, 1, 9, 2, 0, 0, 0, 0, 3, 2, 19, 9, 45, 8, 10, 1, 840, 19, 1, 2, 13, 0, 45, 3, 3, 26, 1, 5, 1, 10, 3, 3, 7, 0, 1, 26, 2, 11, 0, 19, 0, 4, 47, 0, 1, 2, 0, 8, 295, 27, 128, 0, 0, 0, 205, 2, 11, 52.5, 5.39395005276
academicW2A-007_MAT.txt, 9, 1, 5, 0, 220, 77, 0, 8, 5, 0, 11, 10, 3, 0, 1, 1, 2, 4, 7, 6, 20, 19, 7, 0, 756, 17, 4, 3, 10, 0, 23, 0, 2, 57, 15, 3, 8, 21, 1, 48, 4, 2, 0, 32, 3, 4, 2, 8, 8, 0, 17, 0, 1, 4, 0, 1, 356, 37, 88, 0, 0, 0, 89, 0, 15, 59.0, 5.04570747218
legalS1B-067_MAT.txt, 16, 17, 4, 77, 87, 66, 15, 44, 32, 3, 18, 2, 0, 0, 0, 5, 40, 7, 2, 4, 38, 12, 5, 2, 429, 1, 3, 0, 14, 1, 22, 0, 4, 74, 94, 0, 2, 24, 2, 25, 4, 2, 16, 52, 5, 46, 6, 18, 2, 7, 11, 1, 0, 2, 8, 1, 175, 3, 165, 7, 4, 87, 43, 9, 18, 37.25, 4.17276995305
lettersbW1B-023_MAT.txt, 9, 23, 7, 20, 113, 25, 6, 28, 15, 1, 10, 1, 1, 2, 0, 4, 6, 10, 7, 10, 28, 15, 4, 3, 487, 1, 0, 0, 11, 2, 51, 0, 3, 71, 99, 12, 4, 11, 3, 12, 4, 0, 2, 27, 7, 21, 4, 6, 1, 2, 18, 0, 1, 4, 1, 2, 222, 20, 100, 1, 1, 46, 55, 4, 10, 52.75, 4.62284588872
letterssW1B-006_MAT.txt, 20, 18, 1, 39, 109, 85, 13, 12, 8, 2, 17, 0, 6, 0, 1, 7, 4, 0, 0, 8, 37, 10, 3, 1, 464, 1, 0, 1, 4, 2, 29, 1, 6, 108, 112, 12, 1, 38, 4, 42, 5, 0, 5, 66, 29, 14, 3, 10, 7, 1, 10, 2, 1, 0, 1, 1, 176, 19, 149, 1, 1, 62, 13, 3, 30, 58.25, 3.95004757374
conversationS1A-047_MAT.txt, 24, 36, 7, 126, 61, 33, 30, 29, 5, 3, 2, 0, 0, 1, 0, 40, 20, 6, 1, 1, 113, 4, 9, 7, 374, 0, 0, 0, 15, 5, 35, 0, 3, 102, 113, 3, 4, 71, 9, 42, 0, 0, 17, 60, 6, 52, 4, 16, 11, 4, 6, 1, 0, 2, 9, 0, 142, 9, 235, 7, 4, 103, 9, 6, 24, 39.25, 3.5231757687
scripted-brdcastnS2B-014_MAT.txt, 9, 22, 8, 31, 106, 68, 28, 12, 46, 1, 14, 4, 1, 1, 1, 1, 12, 10, 3, 14, 18, 7, 8, 1, 722, 2, 2, 0, 11, 2, 51, 0, 2, 42, 12, 3, 1, 18, 3, 102, 3, 3, 15, 43, 8, 14, 6, 11, 4, 3, 27, 2, 0, 2, 1, 0, 217, 14, 159, 5, 2, 5, 72, 7, 16, 55.0, 4.66523050409
opinionsocc_2015_26181565_MAT.txt, 3, 7, 7, 8, 55, 27, 1, 14, 2, 0, 8, 3, 0, 2, 1, 3, 4, 1, 2, 2, 7, 2, 1, 0, 170, 0, 0, 0, 8, 3, 10, 1, 2, 29, 6, 1, 0, 17, 0, 19, 2, 0, 0, 21, 3, 6, 4, 3, 2, 0, 9, 2, 0, 1, 0, 1, 70, 9, 35, 0, 0, 0, 23, 0, 8, 55.0, 4.9046961326
nonacademicW2B-007_MAT.txt, 5, 12, 5, 5, 121, 79, 0, 12, 10, 0, 14, 1, 2, 0, 1, 1, 5, 3, 5, 8, 18, 18, 9, 0, 698, 5, 0, 0, 14, 2, 30, 0, 1, 47, 67, 7, 5, 6, 0, 47, 7, 2, 1, 21, 11, 12, 7, 3, 6, 1, 13, 2, 0, 1, 0, 5, 284, 33, 71, 0, 0, 1, 56, 4, 10, 55.75, 4.8644549763
speechS2A-050_MAT.txt, 48, 27, 5, 122, 163, 40, 7, 24, 17, 2, 0, 2, 1, 0, 0, 23, 18, 1, 1, 9, 26, 3, 5, 2, 478, 0, 0, 1, 19, 8, 40, 2, 8, 103, 102, 13, 2, 57, 3, 56, 4, 2, 10, 73, 10, 43, 2, 24, 1, 15, 9, 1, 0, 1, 3, 0, 148, 9, 260, 8, 0, 109, 41, 8, 22, 39.75, 3.89166346523
comments2016.32970744_MAT.txt, 57, 69, 22, 95, 524, 265, 29, 80, 64, 22, 42, 11, 5, 8, 2, 59, 45, 21, 16, 38, 135, 22, 33, 10, 1732, 10, 3, 0, 25, 15, 184, 6, 20, 318, 170, 21, 4, 126, 16, 203, 33, 3, 16, 196, 27, 139, 22, 30, 10, 15, 69, 8, 5, 7, 6, 5, 719, 73, 525, 6, 9, 167, 142, 21, 67, 51.75, 4.48820041147
comments2014.18209186_MAT.txt, 11, 4, 2, 7, 58, 16, 1, 33, 9, 0, 14, 4, 1, 0, 1, 3, 5, 2, 3, 4, 15, 2, 9, 2, 223, 1, 0, 0, 1, 1, 19, 0, 6, 47, 19, 3, 0, 9, 8, 43, 8, 1, 1, 17, 4, 13, 0, 3, 2, 5, 9, 3, 0, 1, 0, 0, 109, 7, 79, 1, 1, 5, 20, 1, 6, 55.25, 4.6
reportageW2C-011_MAT.txt, 13, 13, 9, 12, 113, 50, 2, 17, 23, 4, 8, 2, 1, 0, 1, 5, 5, 7, 3, 7, 20, 13, 3, 1, 644, 2, 1, 1, 3, 1, 34, 0, 4, 42, 22, 5, 4, 19, 9, 38, 7, 1, 1, 34, 9, 11, 2, 8, 0, 6, 13, 1, 0, 4, 0, 1, 220, 23, 109, 0, 0, 24, 68, 4, 8, 56.75, 4.74950884086
comments2013.13338436_MAT.txt, 190, 204, 93, 368, 1687, 417, 77, 244, 269, 42, 115, 51, 11, 12, 10, 117, 138, 77, 80, 178, 327, 84, 57, 18, 5008, 31, 6, 17, 66, 44, 585, 3, 102, 969, 686, 55, 17, 375, 103, 488, 67, 21, 30, 614, 59, 440, 60, 159, 68, 38, 205, 34, 5, 42, 10, 21, 2379, 190, 1698, 6, 17, 422, 523, 52, 188, 44.5, 4.50042646521
speechS2A-037_MAT.txt, 28, 35, 2, 99, 70, 36, 14, 23, 10, 2, 3, 1, 0, 0, 0, 21, 37, 7, 8, 5, 71, 11, 4, 10, 396, 1, 0, 1, 17, 8, 48, 0, 2, 110, 35, 4, 5, 35, 3, 49, 3, 0, 12, 65, 6, 28, 0, 25, 4, 11, 9, 5, 0, 1, 2, 1, 155, 8, 202, 4, 7, 134, 65, 7, 19, 46.0, 4.07946157186
demonstrationsS2A-052_MAT.txt, 18, 33, 10, 66, 75, 16, 12, 30, 13, 5, 4, 2, 0, 2, 0, 28, 36, 10, 2, 7, 68, 8, 9, 2, 419, 0, 1, 1, 28, 5, 67, 0, 4, 136, 59, 7, 3, 22, 7, 29, 3, 2, 7, 45, 17, 21, 2, 24, 7, 6, 12, 0, 2, 3, 3, 0, 153, 22, 205, 2, 2, 109, 32, 18, 15, 50.0, 4.08946672543
conversationS1A-042_MAT.txt, 27, 21, 6, 58, 60, 142, 8, 16, 6, 2, 3, 7, 1, 0, 0, 5, 14, 0, 1, 4, 39, 6, 4, 6, 454, 1, 2, 1, 34, 11, 34, 0, 0, 125, 72, 3, 3, 36, 0, 85, 4, 0, 12, 42, 5, 21, 3, 10, 14, 24, 10, 2, 0, 1, 1, 1, 137, 10, 112, 5, 2, 32, 10, 7, 15, 41.75, 3.80306660278
comments2016.32301637_MAT.txt, 156, 79, 55, 205, 1464, 310, 38, 213, 113, 19, 74, 53, 27, 6, 10, 77, 111, 38, 34, 53, 281, 47, 50, 15, 3445, 34, 2, 14, 37, 36, 342, 2, 41, 715, 460, 37, 10, 260, 36, 276, 38, 8, 15, 452, 42, 217, 41, 79, 62, 47, 140, 15, 9, 27, 7, 14, 1564, 177, 1283, 8, 32, 194, 414, 32, 184, 57.0, 4.61950900553
commentariesS2A-014_MAT.txt, 34, 10, 2, 53, 161, 71, 22, 26, 8, 0, 5, 2, 6, 1, 2, 3, 27, 6, 5, 5, 52, 18, 14, 1, 422, 0, 1, 1, 16, 4, 38, 0, 3, 94, 55, 22, 5, 30, 2, 99, 5, 1, 10, 54, 20, 16, 5, 12, 5, 6, 3, 1, 1, 1, 2, 1, 176, 21, 153, 9, 0, 15, 24, 5, 19, 49.5, 4.33801498127
lessonS1B-003_MAT.txt, 21, 17, 6, 110, 92, 40, 13, 30, 27, 6, 2, 3, 1, 0, 2, 15, 39, 5, 1, 2, 29, 7, 6, 4, 416, 0, 1, 1, 14, 2, 38, 1, 1, 118, 121, 1, 3, 53, 3, 23, 1, 2, 11, 61, 4, 10, 2, 26, 3, 2, 2, 0, 0, 5, 12, 0, 126, 6, 218, 11, 2, 72, 47, 17, 12, 41.25, 3.70716228468
commentariesS2A-007_MAT.txt, 21, 14, 7, 46, 134, 68, 7, 31, 2, 0, 15, 3, 2, 1, 2, 3, 15, 3, 0, 5, 28, 12, 9, 2, 536, 0, 1, 0, 8, 0, 41, 0, 2, 59, 25, 14, 5, 36, 0, 68, 4, 1, 11, 41, 16, 11, 4, 6, 5, 4, 9, 0, 0, 4, 2, 0, 225, 8, 118, 11, 0, 32, 20, 1, 10, 51.0, 4.1668241966
lessonS1B-019_MAT.txt, 39, 25, 8, 98, 65, 107, 10, 33, 9, 5, 4, 1, 1, 1, 1, 11, 26, 6, 1, 1, 50, 10, 3, 8, 449, 0, 1, 0, 41, 0, 37, 0, 4, 82, 120, 3, 4, 43, 3, 89, 0, 0, 23, 43, 9, 31, 7, 19, 10, 6, 7, 1, 1, 3, 12, 0, 127, 7, 162, 7, 4, 62, 10, 17, 23, 39.25, 3.72256365233
academicW2A-029_MAT.txt, 10, 2, 10, 0, 203, 100, 0, 4, 1, 2, 1, 3, 1, 0, 3, 0, 1, 1, 8, 0, 8, 7, 4, 0, 708, 5, 2, 2, 17, 1, 9, 1, 2, 61, 5, 1, 1, 2, 1, 2, 0, 0, 0, 21, 3, 10, 5, 3, 8, 0, 47, 0, 0, 0, 0, 2, 258, 34, 21, 0, 0, 0, 60, 2, 17, 51.0, 5.24808795411
opinionsocc_2016_31520824_MAT.txt, 4, 4, 1, 8, 51, 24, 2, 6, 7, 0, 2, 2, 0, 0, 0, 2, 8, 2, 1, 2, 6, 7, 3, 0, 231, 0, 0, 0, 6, 2, 13, 0, 2, 23, 8, 1, 0, 9, 3, 25, 5, 0, 1, 10, 2, 4, 0, 6, 3, 1, 2, 0, 0, 3, 0, 2, 88, 6, 37, 0, 0, 2, 14, 1, 6, 59.0, 5.02067183463
conversationS1A-073_MAT.txt, 30, 20, 5, 103, 76, 103, 16, 28, 9, 3, 5, 2, 0, 1, 3, 2, 38, 3, 0, 3, 56, 2, 4, 2, 491, 1, 0, 0, 20, 4, 33, 0, 2, 99, 100, 6, 1, 67, 4, 72, 0, 0, 12, 84, 12, 34, 3, 7, 2, 12, 10, 6, 0, 0, 9, 0, 106, 11, 203, 10, 8, 48, 10, 2, 32, 43.75, 3.61264470169
conversationS1A-074_MAT.txt, 27, 20, 4, 115, 81, 99, 19, 29, 8, 0, 5, 2, 0, 0, 2, 7, 41, 0, 2, 4, 65, 8, 5, 4, 562, 0, 0, 0, 14, 7, 37, 5, 2, 96, 131, 1, 2, 57, 0, 107, 0, 0, 13, 75, 13, 35, 2, 14, 6, 5, 13, 1, 0, 1, 23, 1, 110, 2, 209, 9, 9, 45, 4, 10, 19, 43.5, 3.60121633362
examsW1A-017_MAT.txt, 7, 9, 10, 12, 97, 15, 11, 35, 16, 22, 7, 2, 6, 1, 4, 2, 4, 8, 14, 9, 45, 13, 5, 6, 491, 0, 0, 1, 17, 10, 36, 4, 0, 86, 3, 3, 2, 19, 13, 199, 6, 0, 3, 54, 4, 32, 7, 14, 2, 2, 9, 0, 0, 8, 0, 1, 216, 10, 212, 0, 0, 0, 23, 2, 22, 44.25, 4.228194248
conversationS1A-007_MAT.txt, 43, 6, 1, 106, 73, 105, 16, 27, 8, 0, 0, 6, 1, 0, 2, 8, 15, 3, 0, 4, 64, 6, 8, 3, 345, 0, 1, 0, 35, 3, 28, 0, 5, 110, 97, 8, 3, 79, 0, 74, 2, 0, 18, 89, 3, 21, 10, 7, 21, 4, 14, 1, 0, 1, 15, 0, 140, 11, 208, 5, 6, 68, 16, 0, 31, 40.25, 3.69265639166
businessS1B-071_MAT.txt, 36, 42, 12, 78, 95, 70, 7, 38, 10, 5, 3, 5, 0, 2, 1, 17, 31, 9, 1, 10, 54, 4, 2, 2, 458, 2, 0, 1, 28, 10, 70, 1, 0, 118, 116, 3, 5, 44, 0, 32, 1, 0, 14, 61, 6, 17, 7, 12, 13, 11, 14, 0, 0, 6, 1, 0, 176, 4, 147, 4, 1, 27, 26, 2, 23, 40.0, 3.80514385353
comments2015.27743898_MAT.txt, 89, 99, 36, 76, 618, 73, 13, 86, 50, 22, 40, 15, 7, 7, 4, 20, 49, 15, 14, 34, 79, 31, 24, 9, 1716, 12, 1, 1, 23, 7, 184, 0, 21, 329, 143, 16, 7, 101, 20, 106, 13, 1, 14, 172, 21, 87, 21, 57, 21, 27, 63, 13, 2, 10, 4, 8, 722, 63, 497, 7, 6, 70, 229, 17, 54, 54.0, 4.70846758603
letterssW1B-009_MAT.txt, 15, 16, 9, 52, 93, 62, 12, 16, 16, 4, 13, 0, 1, 0, 0, 6, 7, 2, 3, 7, 35, 14, 8, 2, 514, 2, 2, 0, 4, 1, 27, 0, 1, 76, 170, 7, 1, 23, 2, 40, 5, 2, 0, 44, 13, 13, 4, 10, 4, 2, 8, 1, 0, 1, 1, 2, 231, 15, 156, 0, 4, 20, 23, 3, 17, 58.25, 4.23127649553
opinionsocc_2015_25873126_MAT.txt, 9, 3, 5, 0, 65, 24, 0, 15, 7, 5, 2, 3, 0, 0, 0, 4, 4, 0, 1, 0, 2, 6, 1, 1, 188, 0, 0, 0, 4, 0, 14, 1, 3, 23, 3, 1, 0, 3, 0, 31, 0, 0, 1, 17, 3, 7, 2, 5, 3, 0, 3, 1, 0, 0, 0, 0, 86, 5, 32, 0, 0, 0, 22, 3, 7, 52.5, 4.72549019608
academicW2A-006_MAT.txt, 15, 14, 10, 9, 316, 9, 3, 61, 19, 6, 14, 3, 8, 1, 4, 11, 19, 15, 11, 9, 56, 20, 4, 2, 696, 0, 0, 4, 44, 9, 47, 4, 6, 136, 110, 5, 7, 28, 4, 102, 0, 0, 0, 55, 8, 22, 19, 21, 2, 4, 12, 1, 0, 13, 0, 2, 378, 34, 276, 0, 2, 0, 169, 3, 27, 51.25, 4.89055164319
conversationS1A-027_MAT.txt, 31, 17, 7, 122, 76, 86, 27, 20, 15, 1, 7, 2, 1, 0, 0, 7, 15, 3, 0, 6, 64, 8, 15, 5, 378, 2, 1, 0, 12, 5, 50, 0, 3, 113, 117, 9, 1, 49, 5, 85, 1, 1, 22, 56, 13, 60, 1, 7, 7, 3, 11, 1, 3, 3, 10, 0, 131, 4, 203, 13, 5, 77, 9, 6, 16, 47.25, 3.64652014652
student-essaysW1A-004_MAT.txt, 20, 16, 7, 4, 131, 109, 2, 15, 10, 7, 15, 5, 5, 0, 0, 2, 8, 5, 13, 10, 23, 10, 3, 0, 478, 2, 1, 2, 18, 1, 33, 0, 6, 80, 10, 7, 5, 13, 4, 63, 2, 0, 0, 44, 7, 15, 5, 8, 17, 4, 23, 0, 0, 4, 0, 4, 201, 30, 41, 1, 3, 2, 38, 0, 20, 49.75, 4.58523555124
opinionsocc_2016_32293466_MAT.txt, 3, 3, 5, 8, 65, 8, 2, 12, 9, 0, 6, 1, 1, 0, 0, 4, 2, 8, 2, 4, 16, 5, 1, 1, 185, 0, 0, 0, 8, 5, 16, 1, 3, 15, 14, 1, 1, 15, 1, 23, 2, 1, 0, 18, 1, 7, 3, 2, 1, 0, 8, 1, 0, 0, 0, 1, 70, 12, 68, 0, 2, 6, 19, 0, 8, 57.0, 4.80235602094
academicW2A-027_MAT.txt, 6, 0, 7, 0, 230, 59, 0, 10, 2, 0, 2, 5, 0, 0, 1, 0, 1, 1, 8, 4, 27, 1, 7, 0, 630, 0, 2, 3, 15, 3, 7, 1, 0, 57, 0, 1, 5, 5, 0, 7, 0, 0, 0, 34, 2, 8, 8, 14, 11, 1, 49, 0, 1, 0, 1, 4, 238, 22, 70, 0, 0, 0, 52, 0, 26, 54.75, 4.97291974397
demonstrationsS2A-056_MAT.txt, 26, 14, 4, 91, 129, 11, 3, 40, 5, 5, 2, 3, 0, 3, 0, 17, 20, 5, 0, 15, 19, 3, 6, 1, 439, 0, 2, 0, 30, 5, 37, 2, 4, 104, 28, 4, 2, 64, 0, 18, 8, 1, 10, 54, 15, 21, 4, 11, 4, 9, 13, 0, 0, 1, 1, 0, 173, 7, 237, 5, 0, 139, 43, 22, 4, 39.5, 3.74279379157
reportageW2C-012_MAT.txt, 18, 15, 6, 12, 140, 75, 7, 11, 22, 6, 12, 6, 1, 0, 0, 1, 3, 4, 3, 8, 26, 19, 10, 0, 809, 7, 3, 0, 8, 3, 23, 0, 0, 34, 14, 1, 4, 21, 0, 43, 11, 0, 2, 34, 7, 13, 3, 8, 3, 3, 23, 0, 0, 1, 1, 3, 286, 21, 114, 1, 0, 0, 67, 0, 12, 57.75, 4.84373654757
opinionsocc_2015_23440363_MAT.txt, 11, 5, 6, 5, 70, 18, 2, 8, 3, 3, 14, 2, 0, 2, 0, 1, 3, 0, 0, 1, 7, 6, 2, 0, 189, 1, 2, 1, 2, 3, 7, 1, 3, 23, 8, 0, 0, 8, 0, 4, 2, 0, 1, 6, 4, 5, 2, 4, 1, 8, 4, 2, 0, 1, 0, 1, 81, 12, 38, 1, 0, 0, 26, 1, 3, 58.0, 5.10026385224
brdcastdS1B-038_MAT.txt, 31, 15, 6, 106, 95, 41, 21, 23, 18, 1, 8, 9, 0, 3, 2, 12, 45, 9, 2, 5, 65, 6, 4, 5, 413, 0, 1, 2, 12, 12, 37, 0, 7, 103, 103, 3, 2, 40, 3, 52, 5, 2, 15, 60, 12, 29, 3, 13, 3, 10, 5, 2, 0, 3, 2, 1, 173, 9, 246, 11, 2, 49, 35, 3, 15, 51.5, 3.90558510638
student-essaysW1A-003_MAT.txt, 9, 17, 12, 0, 144, 129, 7, 14, 15, 5, 11, 3, 5, 1, 0, 5, 10, 15, 10, 10, 31, 5, 3, 1, 467, 2, 2, 2, 8, 0, 31, 0, 1, 58, 1, 3, 3, 22, 0, 41, 20, 0, 0, 45, 8, 18, 6, 8, 4, 1, 26, 0, 1, 8, 0, 3, 235, 8, 45, 0, 1, 2, 82, 1, 18, 51.0, 5.16930693069
comments2013.14654368_MAT.txt, 21, 12, 9, 41, 208, 38, 15, 60, 23, 5, 8, 1, 3, 2, 0, 18, 25, 16, 15, 5, 44, 7, 10, 3, 531, 3, 1, 1, 4, 6, 52, 0, 16, 116, 55, 8, 5, 32, 7, 61, 15, 2, 3, 80, 8, 41, 8, 20, 7, 6, 16, 4, 0, 2, 0, 0, 270, 27, 212, 1, 5, 70, 93, 5, 37, 52.25, 4.58407394241
fictionW2F-015_MAT.txt, 10, 12, 5, 12, 135, 133, 6, 19, 9, 5, 17, 9, 3, 1, 0, 1, 8, 1, 3, 3, 27, 10, 5, 1, 476, 3, 5, 2, 12, 0, 34, 0, 6, 57, 114, 2, 4, 22, 2, 72, 4, 0, 1, 24, 11, 11, 4, 12, 10, 5, 14, 2, 0, 3, 1, 2, 236, 11, 32, 2, 0, 12, 37, 4, 6, 55.5, 4.34251207729
nonacademicW2B-028_MAT.txt, 15, 14, 9, 0, 142, 89, 2, 8, 36, 3, 13, 7, 1, 0, 3, 7, 7, 23, 2, 5, 36, 14, 3, 1, 560, 3, 4, 2, 7, 3, 32, 4, 2, 47, 5, 2, 10, 17, 0, 37, 4, 0, 1, 24, 12, 4, 6, 12, 8, 2, 15, 0, 0, 8, 0, 1, 259, 13, 59, 2, 0, 2, 47, 0, 11, 53.0, 4.91199606686
instructionalW2D-020_MAT.txt, 23, 7, 10, 35, 136, 76, 1, 16, 13, 7, 17, 2, 0, 1, 0, 4, 13, 2, 1, 3, 28, 20, 15, 2, 647, 4, 0, 0, 23, 2, 48, 1, 1, 67, 47, 1, 3, 19, 1, 72, 0, 0, 4, 39, 5, 14, 5, 12, 7, 2, 10, 1, 0, 1, 3, 0, 276, 15, 123, 0, 0, 5, 15, 3, 10, 56.75, 4.21937445699
opinionsocc_2016_33053462_MAT.txt, 4, 3, 2, 9, 51, 13, 1, 4, 2, 0, 1, 2, 1, 0, 0, 0, 2, 1, 1, 4, 10, 2, 1, 0, 176, 2, 3, 1, 3, 2, 21, 1, 2, 24, 9, 1, 3, 8, 1, 20, 2, 0, 1, 15, 3, 4, 0, 1, 1, 2, 7, 1, 0, 0, 0, 0, 84, 5, 44, 0, 1, 0, 15, 1, 7, 59.5, 4.73071528752
comments2016.30726665_MAT.txt, 40, 32, 15, 57, 296, 107, 18, 55, 38, 13, 16, 9, 7, 5, 2, 16, 35, 21, 6, 28, 79, 11, 14, 11, 877, 3, 1, 3, 8, 5, 82, 0, 10, 198, 81, 6, 2, 72, 15, 92, 12, 2, 4, 102, 16, 56, 6, 28, 14, 6, 22, 2, 3, 8, 2, 5, 350, 41, 290, 4, 11, 84, 57, 9, 32, 51.5, 4.46904761905
businessS1B-078_MAT.txt, 17, 26, 2, 119, 66, 81, 19, 19, 28, 0, 3, 1, 1, 0, 2, 15, 26, 3, 1, 4, 65, 13, 8, 11, 434, 0, 1, 0, 18, 6, 49, 3, 4, 78, 169, 3, 3, 59, 2, 75, 3, 0, 13, 48, 6, 45, 5, 14, 4, 6, 6, 0, 0, 5, 5, 0, 110, 6, 218, 7, 3, 36, 21, 22, 14, 45.75, 3.62789661319
opinionsocc_2013_10374471_MAT.txt, 5, 15, 5, 13, 64, 2, 6, 10, 5, 0, 9, 1, 0, 0, 0, 3, 7, 0, 0, 6, 9, 2, 3, 1, 183, 2, 0, 0, 1, 1, 15, 0, 2, 30, 18, 2, 1, 11, 0, 9, 1, 0, 0, 13, 4, 5, 2, 8, 6, 1, 3, 0, 1, 1, 1, 1, 68, 4, 45, 1, 0, 1, 25, 0, 3, 60.5, 4.8109919571
commentariesS2A-012_MAT.txt, 24, 11, 7, 82, 104, 40, 10, 45, 3, 1, 3, 2, 1, 1, 0, 13, 33, 1, 2, 4, 32, 6, 18, 3, 465, 0, 1, 0, 18, 7, 52, 3, 4, 87, 22, 12, 3, 67, 1, 86, 0, 0, 15, 46, 10, 20, 3, 12, 18, 2, 13, 0, 0, 4, 5, 0, 184, 6, 171, 13, 0, 22, 14, 3, 14, 48.75, 3.9296037296
brdcastdS1B-032_MAT.txt, 33, 10, 7, 106, 85, 49, 15, 31, 9, 4, 10, 5, 4, 2, 1, 6, 28, 6, 2, 5, 54, 20, 6, 5, 452, 0, 0, 1, 38, 2, 30, 2, 4, 107, 97, 12, 1, 37, 5, 86, 4, 2, 12, 73, 4, 33, 4, 6, 12, 12, 12, 1, 0, 2, 3, 0, 179, 6, 225, 11, 3, 50, 17, 6, 26, 46.0, 3.90546400694
